<<<<<<< HEAD
offensive,class,tokenized,clean_tweet
No,2,odays spy ops soles need cleaning lick lick bet cuties sneaks smell good httptcochjdvngp,"['oday', 'spi', 'op', 'sole', 'need', 'clean', 'lick', 'lick', 'bet', 'cuti', 'sneak', 'smell', 'good', 'httptcochjdvngp']"
No,2,witter rappers dm trash links httptcooorzoo,"['witter', 'rapper', 'dm', 'trash', 'link', 'httptcooorzoo']"
Yes,1,omg hate bitches fucking laugh shut fuck upppp,"['omg', 'hate', 'bitch', 'fuck', 'laugh', 'shut', 'fuck', 'upppp']"
No,2,wicked oreo,"['wick', 'oreo']"
Yes,1,posted pics everything life yall hoes would fall love dont kill em channing,"['post', 'pic', 'everyth', 'life', 'yall', 'hoe', 'would', 'fall', 'love', 'dont', 'kill', 'em', 'chan']"
No,2,awr rt sexy french scally love httptcoidqrakz sexy scally woof woof,"['awr', 'rt', 'sexi', 'french', 'scalli', 'love', 'httptcoidqrakz', 'sexi', 'scalli', 'woof', 'woof']"
Yes,1,literally never get home shit retarded,"['liter', 'never', 'get', 'home', 'shit', 'retard']"
No,2, paranoid fear sharia right boils christian fundamentalists sole oppressors persecu,"['paranoid', 'fear', 'sharia', 'right', 'boil', 'christian', 'fundamentalist', 'sole', 'oppressor', 'persecu']"
No,2,ebel next youll ripping mattress tags slippery slope,"['ebel', 'next', 'youll', 'rip', 'mattress', 'tag', 'slipperi', 'slope']"
Yes,1,catch girl hoe shit behind back httpstcovfzrxxwd,"['catch', 'girl', 'hoe', 'shit', 'behind', 'back', 'httpstcovfzrxxwd']"
No,2,wasnt saying yes kannon ghetto know like u look dumb,"['wasnt', 'say', 'ye', 'kannon', 'ghetto', 'know', 'like', 'u', 'look', 'dumb']"
No,2, lights ft led string outdoorindoor httptcoewjjhbn,"['light', 'ft', 'led', 'string', 'outdoorindoor', 'httptcoewjjhbn']"
No,2,may dumb stump even sarah mocks obama httptcoqwxbwbfzq,"['may', 'dumb', 'stump', 'even', 'sarah', 'mock', 'obama', 'httptcoqwxbwbfzq']"
Yes,1,come thru keyshia queen thots bitch,"['come', 'thru', 'keyshia', 'queen', 'thot', 'bitch']"
Yes,1,use coconut oil faggot,"['use', 'coconut', 'oil', 'faggot']"
No,2,love butter atcq id love qtips hook looped three half minutes instead phifes trash verses,"['love', 'butter', 'atcq', 'id', 'love', 'qtip', 'hook', 'loop', 'three', 'half', 'minut', 'instead', 'phife', 'trash', 'vers']"
No,2,hes definitely trash bill cohwer stanford head coach want job id hire new gm course,"['he', 'definit', 'trash', 'bill', 'cohwer', 'stanford', 'head', 'coach', 'want', 'job', 'id', 'hire', 'new', 'gm', 'cours']"
Yes,1,bet would gone ape shit killed attacked muslims,"['bet', 'would', 'gone', 'ape', 'shit', 'kill', 'attack', 'muslim']"
Yes,1,omg dr cruz reminding mary ann moreno bitch swooped nowhere changed dress code dark scrubs sweaters,"['omg', 'dr', 'cruz', 'remind', 'mari', 'ann', 'moreno', 'bitch', 'swoop', 'nowher', 'chang', 'dress', 'code', 'dark', 'scrub', 'sweater']"
Yes,1,dudes would wanna fuck bitch time far beyond,"['dude', 'would', 'wan', 'na', 'fuck', 'bitch', 'time', 'far', 'beyond']"
No,2, great story really like camel jockey camel races httptcoxxmavequ,"['great', 'stori', 'realli', 'like', 'camel', 'jockey', 'camel', 'race', 'httptcoxxmavequ']"
No,2, hours almost pages want slit wrists guess ill settle sleep,"['hour', 'almost', 'page', 'want', 'slit', 'wrist', 'guess', 'ill', 'settl', 'sleep']"
No,2,affic gables ltltltltltltltlt,"['affic', 'gabl', 'ltltltltltltltlt']"
No,2, soulja boy trash im gonna act like never cranked superman,"['soulja', 'boy', 'trash', 'im', 'gon', 'na', 'act', 'like', 'never', 'crank', 'superman']"
No,2,going free birds anyways,"['go', 'free', 'bird', 'anyway']"
No,2,cont also provide colored stickers place nametags members indicate preferred pronouns,"['cont', 'also', 'provid', 'color', 'sticker', 'place', 'nametag', 'member', 'indic', 'prefer', 'pronoun']"
Yes,1, love bad bitches thats fuckin problem,"['love', 'bad', 'bitch', 'that', 'fuckin', 'problem']"
No,2,probably time put twitter feed bed,"['probabl', 'time', 'put', 'twitter', 'feed', 'bed']"
Yes,1,nigga calls fat bitches porkers lmao,"['nigga', 'call', 'fat', 'bitch', 'porker', 'lmao']"
No,2,ash bag hall thats like wks weird thing changes consistency every days,"['ash', 'bag', 'hall', 'that', 'like', 'wk', 'weird', 'thing', 'chang', 'consist', 'everi', 'day']"
No,2,short answer yes sage grouse rebellion obama use two small birds limit oil drilling west httptcotknzbbtte,"['short', 'answer', 'ye', 'sage', 'grous', 'rebellion', 'obama', 'use', 'two', 'small', 'bird', 'limit', 'oil', 'drill', 'west', 'httptcotknzbbtt']"
Yes,1,hahaha much thottie never fear captain saveathot save hoe,"['hahaha', 'much', 'thotti', 'never', 'fear', 'captain', 'saveathot', 'save', 'hoe']"
Yes,1,stank bitch steady calling wonder get number,"['stank', 'bitch', 'steadi', 'call', 'wonder', 'get', 'number']"
No,2,flappy bird game,"['flappi', 'bird', 'game']"
No,2,would went ref hell post game interview saying called sad trash,"['would', 'went', 'ref', 'hell', 'post', 'game', 'interview', 'say', 'call', 'sad', 'trash']"
No,2,altyd zo geweest hoe vaak men ook zegtdit nooit meerlozewoordenpuntjebijpaaltje vertonen z dierngedrag,"['altyd', 'zo', 'geweest', 'hoe', 'vaak', 'men', 'ook', 'zegtdit', 'nooit', 'meerlozewoordenpuntjebijpaaltj', 'vertonen', 'z', 'dierngedrag']"
No,2,hats ghetto,"['hat', 'ghetto']"
No,2,epublican teabaggers jailed treason,"['epublican', 'teabagg', 'jail', 'treason']"
Yes,1, element number bromine comes number ho holmium therefore bros hoes,"['element', 'number', 'bromin', 'come', 'number', 'ho', 'holmium', 'therefor', 'bro', 'hoe']"
Yes,1,break ups gon crazy hoe free agency summer,"['break', 'up', 'gon', 'crazi', 'hoe', 'free', 'agenc', 'summer']"
No,2,nice bounce back kay gotta keep going,"['nice', 'bounc', 'back', 'kay', 'got', 'ta', 'keep', 'go']"
No,2,anybody want sugar maple saplings popping heidis hillbilly beach emms planted two friday,"['anybodi', 'want', 'sugar', 'mapl', 'sapl', 'pop', 'heidi', 'hillbilli', 'beach', 'emm', 'plant', 'two', 'friday']"
No,2,new way look aliens find trash httptconcthjrda,"['new', 'way', 'look', 'alien', 'find', 'trash', 'httptconcthjrda']"
No,2,beef thing birds,"['beef', 'thing', 'bird']"
No,2,havent ever heard story birds bees,"['havent', 'ever', 'heard', 'stori', 'bird', 'bee']"
No,2, twitter rappers dm trash links httptcoyckzinzz,"['twitter', 'rapper', 'dm', 'trash', 'link', 'httptcoyckzinzz']"
No,2,boards still tie dye ones monkey edition black silver newest ones,"['board', 'still', 'tie', 'dye', 'one', 'monkey', 'edit', 'black', 'silver', 'newest', 'one']"
No,2,bank robber wore zebraprint dress arrested police say httptcouuqbwvju,"['bank', 'robber', 'wore', 'zebraprint', 'dress', 'arrest', 'polic', 'say', 'httptcouuqbwvju']"
No,2,big red fat squaw lol hubby funny,"['big', 'red', 'fat', 'squaw', 'lol', 'hubbi', 'funni']"
No,2, reasons mermaid periods pants perfect hair u get lure men death also free clam,"['reason', 'mermaid', 'period', 'pant', 'perfect', 'hair', 'u', 'get', 'lure', 'men', 'death', 'also', 'free', 'clam']"
Yes,1,niggas pressed pussy eeeeeen nothin,"['nigga', 'press', 'pussi', 'eeeeeen', 'nothin']"
Yes,1, every girl goes thru hoe phase freshman year college,"['everi', 'girl', 'goe', 'thru', 'hoe', 'phase', 'freshman', 'year', 'colleg']"
Yes,1,got cousin thats rollin got bitch tha hoovers,"['got', 'cousin', 'that', 'rollin', 'got', 'bitch', 'tha', 'hoover']"
No,2,one mans trash another mans treasure,"['one', 'man', 'trash', 'anoth', 'man', 'treasur']"
No,2,ams really dont wanna trash jeff fisher really bout,"['am', 'realli', 'dont', 'wan', 'na', 'trash', 'jeff', 'fisher', 'realli', 'bout']"
Yes,1,loveem hate em big booty bitches,"['loveem', 'hate', 'em', 'big', 'booti', 'bitch']"
No,2,yes stalking weird people many things,"['ye', 'stalk', 'weird', 'peopl', 'mani', 'thing']"
No,2,didnt buy alcohol weekend bought fags proud still quid tbh,"['didnt', 'buy', 'alcohol', 'weekend', 'bought', 'fag', 'proud', 'still', 'quid', 'tbh']"
Yes,1,play together soon ive playing random faggots fun,"['play', 'togeth', 'soon', 'ive', 'play', 'random', 'faggot', 'fun']"
No,2,big yute slits brows darg lol drop,"['big', 'yute', 'slit', 'brow', 'darg', 'lol', 'drop']"
Yes,1, girls fuck back gtgtgt httptcopiylhf last one trash,"['girl', 'fuck', 'back', 'gtgtgt', 'httptcopiylhf', 'last', 'one', 'trash']"
Yes,1,let hoes hoes thats know,"['let', 'hoe', 'hoe', 'that', 'know']"
Yes,1,jokes aside im goin thru niggah heart hurt smh,"['joke', 'asid', 'im', 'goin', 'thru', 'niggah', 'heart', 'hurt', 'smh']"
Yes,1, dawg pet peeve finding cute guy hoes automatically lose interest dont compete,"['dawg', 'pet', 'peev', 'find', 'cute', 'guy', 'hoe', 'automat', 'lose', 'interest', 'dont', 'compet']"
No,2, rednecks fool around aux cord httptcotyzuroqr,"['redneck', 'fool', 'around', 'aux', 'cord', 'httptcotyzuroqr']"
No,2,yall defense trash,"['yall', 'defens', 'trash']"
Yes,1,lol damn thought id let know dad going super saiyan ape shit,"['lol', 'damn', 'thought', 'id', 'let', 'know', 'dad', 'go', 'super', 'saiyan', 'ape', 'shit']"
Yes,1,used think bitch bad moe,"['use', 'think', 'bitch', 'bad', 'moe']"
No,2,bostons jihadi nest student arm muslim brotherhood joe america httptcoifjwoesdr via,"['boston', 'jihadi', 'nest', 'student', 'arm', 'muslim', 'brotherhood', 'joe', 'america', 'httptcoifjwoesdr', 'via']"
No,2,drita nicca lmao,"['drita', 'nicca', 'lmao']"
No,2,pig bird,"['pig', 'bird']"
No,2,front flip trash thats front flip swimming pool land back every time,"['front', 'flip', 'trash', 'that', 'front', 'flip', 'swim', 'pool', 'land', 'back', 'everi', 'time']"
Yes,1,damn oreos would fucking clutch right,"['damn', 'oreo', 'would', 'fuck', 'clutch', 'right']"
Yes,1,bitch ya mans face public httptcokxmigqp,"['bitch', 'ya', 'man', 'face', 'public', 'httptcokxmigqp']"
Yes,1,drake vs tyga beef yung berg lil fizz chris brown bitch rants twitter ilovemakonnen getting drug stage light skins taking ls,"['drake', 'v', 'tyga', 'beef', 'yung', 'berg', 'lil', 'fizz', 'chri', 'brown', 'bitch', 'rant', 'twitter', 'ilovemakonnen', 'get', 'drug', 'stage', 'light', 'skin', 'take', 'l']"
No,2,oh gonna ruining life throwing away smoking weed test scores higher trash life,"['oh', 'gon', 'na', 'ruin', 'life', 'throw', 'away', 'smoke', 'weed', 'test', 'score', 'higher', 'trash', 'life']"
Yes,1,f bitches get couple rt fstow,"['f', 'bitch', 'get', 'coupl', 'rt', 'fstow']"
Yes,1, tonight n word crackerwhich offensive probably one wont spell fucking hacks,"['tonight', 'n', 'word', 'crackerwhich', 'offens', 'probabl', 'one', 'wont', 'spell', 'fuck', 'hack']"
No,2, jay think someone alzheimers suffers alcoholism mildly retarded people shouldnt mak,"['jay', 'think', 'someon', 'alzheim', 'suffer', 'alcohol', 'mildli', 'retard', 'peopl', 'shouldnt', 'mak']"
Yes,1,okay love bitch,"['okay', 'love', 'bitch']"
No,2,sierra almost got caught ole hick,"['sierra', 'almost', 'got', 'caught', 'ole', 'hick']"
Yes,1, lol lebron bitch ass always making spectacle look ass nigga,"['lol', 'lebron', 'bitch', 'as', 'alway', 'make', 'spectacl', 'look', 'as', 'nigga']"
No,2,prejudice preconceived awareness based majority interactions negative slant comes libs self preservation basis,"['prejudic', 'preconceiv', 'awar', 'base', 'major', 'interact', 'neg', 'slant', 'come', 'lib', 'self', 'preserv', 'basi']"
Yes,1,pussy go,"['pussi', 'go']"
No,2,conoc tus ojos negros ahora si que puedo vivir sin ellos,"['conoc', 'tu', 'ojo', 'negro', 'ahora', 'si', 'que', 'puedo', 'vivir', 'sin', 'ello']"
No,2,noticed ghetto people naming kids cars mercedes lexus repossessed,"['notic', 'ghetto', 'peopl', 'name', 'kid', 'car', 'merced', 'lexu', 'repossess']"
Yes,1,soo guys tweets bullshit bitch stupid wants stupid doesnt want u,"['soo', 'guy', 'tweet', 'bullshit', 'bitch', 'stupid', 'want', 'stupid', 'doesnt', 'want', 'u']"
Yes,1,bitches lol cute tho wassup gimmi yo numba imma natural lmfaoo,"['bitch', 'lol', 'cute', 'tho', 'wassup', 'gimmi', 'yo', 'numba', 'imma', 'natur', 'lmfaoo']"
No,2, phone goes class teacher says turn trash song mixtape httpst,"['phone', 'goe', 'class', 'teacher', 'say', 'turn', 'trash', 'song', 'mixtap', 'httpst']"
Yes,1,hoes aint loyal,"['hoe', 'aint', 'loyal']"
No,2, california state assemblywoman remain proud celebrating weekend ho,"['california', 'state', 'assemblywoman', 'remain', 'proud', 'celebr', 'weekend', 'ho']"
Yes,1, rubbing booty another mans penis sure rt fellas cool girl dancing nig,"['rub', 'booti', 'anoth', 'man', 'peni', 'sure', 'rt', 'fella', 'cool', 'girl', 'danc', 'nig']"
No,2,cair publishes hit list jihadis httptcohvvfxypmhm via red blooded may list,"['cair', 'publish', 'hit', 'list', 'jihadi', 'httptcohvvfxypmhm', 'via', 'red', 'blood', 'may', 'list']"
Yes,1,see white bitch getting licked legs dog nasty fuck,"['see', 'white', 'bitch', 'get', 'lick', 'leg', 'dog', 'nasti', 'fuck']"
Yes,1,pussy tastes like pepsi cola,"['pussi', 'tast', 'like', 'pepsi', 'cola']"
Yes,1,please acknowledge existence amazing son bitch,"['plea', 'acknowledg', 'exist', 'amaz', 'son', 'bitch']"
No,2,yup rt egg nog trash rap,"['yup', 'rt', 'egg', 'nog', 'trash', 'rap']"
No,2, greenyellow fuel pumpgtgtgtgtgt,"['greenyellow', 'fuel', 'pumpgtgtgtgtgt']"
No,2,another one two hoes rt yall know httptcoxiaodfao,"['anoth', 'one', 'two', 'hoe', 'rt', 'yall', 'know', 'httptcoxiaodfao']"
Yes,1, get fuck bitches niggas dont love hoes get dough,"['get', 'fuck', 'bitch', 'nigga', 'dont', 'love', 'hoe', 'get', 'dough']"
Yes,1,hoes fuckin dont wanna seem like hoe gotta hit ona lo,"['hoe', 'fuckin', 'dont', 'wan', 'na', 'seem', 'like', 'hoe', 'got', 'ta', 'hit', 'ona', 'lo']"
No,2, someone find georgia fan talked trash told hope dont end like tennessee tell im,"['someon', 'find', 'georgia', 'fan', 'talk', 'trash', 'told', 'hope', 'dont', 'end', 'like', 'tennesse', 'tell', 'im']"
No,2,paceys told flash touching turning yellow black,"['pacey', 'told', 'flash', 'touch', 'turn', 'yellow', 'black']"
No,2,speak colored thinks love,"['speak', 'color', 'think', 'love']"
Yes,1, ya side hoe playing much amp want head httpstcoealhuta,"['ya', 'side', 'hoe', 'play', 'much', 'amp', 'want', 'head', 'httpstcoealhuta']"
Yes,1, dont understand bitches find time worry another bitch,"['dont', 'understand', 'bitch', 'find', 'time', 'worri', 'anoth', 'bitch']"
Yes,1,give bitches good head assure back,"['give', 'bitch', 'good', 'head', 'assur', 'back']"
No,2, im back cause dont wanna see boys lose trash,"['im', 'back', 'caus', 'dont', 'wan', 'na', 'see', 'boy', 'lose', 'trash']"
No,2,home coon,"['home', 'coon']"
No,2, report u want physically chasinghounding uncivilised also case bansalgadkari,"['report', 'u', 'want', 'physic', 'chasinghound', 'uncivilis', 'also', 'case', 'bansalgadkari']"
Yes,1,omg rt yall ever met dyke didnt kid,"['omg', 'rt', 'yall', 'ever', 'met', 'dyke', 'didnt', 'kid']"
Yes,1,bitch smokin gas could start ferrari,"['bitch', 'smokin', 'ga', 'could', 'start', 'ferrari']"
No,2, people say baseball boring,"['peopl', 'say', 'basebal', 'bore']"
Yes,1,bitch go get life block lame ass,"['bitch', 'go', 'get', 'life', 'block', 'lame', 'as']"
Yes,1,bitch looked surprised asf yo mama let drive shit,"['bitch', 'look', 'surpris', 'asf', 'yo', 'mama', 'let', 'drive', 'shit']"
No,2, congressional hopeful richard tisei stops bakers swampscott rally still charlie httptcouycfengb,"['congression', 'hope', 'richard', 'tisei', 'stop', 'baker', 'swampscott', 'ralli', 'still', 'charli', 'httptcouycfengb']"
No,2,would perfect wa graham cracker flavored bun maple dougnut bar,"['would', 'perfect', 'wa', 'graham', 'cracker', 'flavor', 'bun', 'mapl', 'dougnut', 'bar']"
Yes,1,pussy nigga term,"['pussi', 'nigga', 'term']"
No,2,hats hoser eh httptcoqulrtowmlb,"['hat', 'hoser', 'eh', 'httptcoqulrtowmlb']"
Yes,1,hey bitch boy,"['hey', 'bitch', 'boy']"
No,2, peopleday deported warsaw ghetto packed cattle cars rail trip treblinka death camp htt,"['peopleday', 'deport', 'warsaw', 'ghetto', 'pack', 'cattl', 'car', 'rail', 'trip', 'treblinka', 'death', 'camp', 'htt']"
No,2,monkey look like,"['monkey', 'look', 'like']"
No,2,john hanson black man moor john hanson first president united states george httptcorpseqjd,"['john', 'hanson', 'black', 'man', 'moor', 'john', 'hanson', 'first', 'presid', 'unit', 'state', 'georg', 'httptcorpseqjd']"
No,2,dey wants rename main street mlk blvd told dem dat even scare da colored folks away,"['dey', 'want', 'renam', 'main', 'street', 'mlk', 'blvd', 'told', 'dem', 'dat', 'even', 'scare', 'da', 'color', 'folk', 'away']"
No,2,charlie crist rick scott scumbags however interesting crist yet run one one positive political ad,"['charli', 'crist', 'rick', 'scott', 'scumbag', 'howev', 'interest', 'crist', 'yet', 'run', 'one', 'one', 'posit', 'polit', 'ad']"
Yes,1,okay number aint saved long okay thancc tf hoe,"['okay', 'number', 'aint', 'save', 'long', 'okay', 'thancc', 'tf', 'hoe']"
No,2, pakistani christian couple burnt alive kasur punjab httptcojrxpbsly,"['pakistani', 'christian', 'coupl', 'burnt', 'aliv', 'kasur', 'punjab', 'httptcojrxpbsli']"
Yes,1,stay beautiful bitch,"['stay', 'beauti', 'bitch']"
Yes,1,kinda wanna cruise see see colorful ass bitch walking around best believe one less clown earth,"['kinda', 'wan', 'na', 'cruis', 'see', 'see', 'color', 'as', 'bitch', 'walk', 'around', 'best', 'believ', 'one', 'le', 'clown', 'earth']"
No,2,houston top five ahl attendance aeros transplanted snow bird would love team,"['houston', 'top', 'five', 'ahl', 'attend', 'aero', 'transplant', 'snow', 'bird', 'would', 'love', 'team']"
Yes,1, see bitch nigga subtweet httptcoeclojovwg,"['see', 'bitch', 'nigga', 'subtweet', 'httptcoeclojovwg']"
Yes,1,dear daily mail misogynist pile twats httpstcoruyeonusst,"['dear', 'daili', 'mail', 'misogynist', 'pile', 'twat', 'httpstcoruyeonusst']"
No,2, highest score flappy bird cant beat httptcoiqgswipdc,"['highest', 'score', 'flappi', 'bird', 'cant', 'beat', 'httptcoiqgswipdc']"
No,2, charlie rangel gop believe slavery isnt httptcoinolgmo rangel flagrant tax evader racist,"['charli', 'rangel', 'gop', 'believ', 'slaveri', 'isnt', 'httptcoinolgmo', 'rangel', 'flagrant', 'tax', 'evad', 'racist']"
No,2,song trash,"['song', 'trash']"
Yes,1, everybody pregnant bitches waste time,"['everybodi', 'pregnant', 'bitch', 'wast', 'time']"
Yes,1, karate bitch httpstcouteutzkjok,"['karat', 'bitch', 'httpstcouteutzkjok']"
Yes,1,cant stand see ex another ugly bitch,"['cant', 'stand', 'see', 'ex', 'anoth', 'ugli', 'bitch']"
No,2,weed brownies gtgtgtgt,"['weed', 'browni', 'gtgtgtgt']"
Yes,1,bad bitches thing like saturday,"['bad', 'bitch', 'thing', 'like', 'saturday']"
No,2,wedlock births lie latinos nd place mostly driven illegal aliens w anchor babies,"['wedlock', 'birth', 'lie', 'latino', 'nd', 'place', 'mostli', 'driven', 'illeg', 'alien', 'w', 'anchor', 'babi']"
No,2,ion like papoose went lol,"['ion', 'like', 'papoos', 'went', 'lol']"
No,2,much fun,"['much', 'fun']"
No,2, tweeted migos trash care explain supreme court confirmation hearing,"['tweet', 'migo', 'trash', 'care', 'explain', 'suprem', 'court', 'confirm', 'hear']"
No,2,ow truck httpstcoifinqwvrad,"['ow', 'truck', 'httpstcoifinqwvrad']"
No,2,literally told face trash shop hooping,"['liter', 'told', 'face', 'trash', 'shop', 'hoop']"
Yes,1,police niccas tryn raid da trap,"['polic', 'nicca', 'tryn', 'raid', 'da', 'trap']"
Yes,1,yall hoes get turned reason like owieee got tats bang wifi password httptcovxadsboha,"['yall', 'hoe', 'get', 'turn', 'reason', 'like', 'owiee', 'got', 'tat', 'bang', 'wifi', 'password', 'httptcovxadsboha']"
